"","MAP","MFRI"
"22972",681.247601606982,4.188
"22973",682.416674196914,4.786
"22974",681.191340016284,4.467
"22975",675.336210631235,4.467
"22976",672.545170425874,4.467
"22977",666.189042872171,4.467
"22978",660.273649014336,5.154
"22979",657.491576465742,4.786
"22980",653.066219040101,5.154
"22981",647.85466400924,5.583
"22982",645.634605052401,5.583
"22983",642.304275666463,5.583
"22984",641.228626453593,5.583
"22985",643.210589444013,5.583
"22986",643.886346643389,5.583
"22987",647.276304075544,6.091
"22988",642.726149272967,6.091
"22989",638.478677431858,22.333
"22990",635.49399126701,22.333
"22991",635.343739640179,9.571
"22992",641.492639845945,9.571
"22993",641.013050690947,7.444
"22994",643.445642859295,7.444
"22995",651.085131281549,7.444
"22996",651.211652098001,8.375
"22997",644.897081824519,7.444
"22998",642.249460770575,7.444
"22999",634.745472159553,7.444
"23000",627.363462884754,7.444
"23001",625.979567692649,4.467
"23002",631.10438050662,4.467
"23003",636.920050608843,4.467
"23004",635.143932008991,4.467
"23005",629.068680969553,4.188
"23006",628.900147401256,4.188
"23007",633.872478854229,4.467
"23008",634.772082921554,4.188
"23009",632.196546740195,4.188
"23010",631.433124214666,4.467
"23011",634.191675913601,4.188
"23012",638.075277910231,4.786
"23013",639.646721516197,4.786
"23014",642.586513057938,5.154
"23015",651.9121222665,4.467
"23016",694.784349352859,3.19
"23017",706.411765483304,3.045
"23018",685.5260851928,3.045
"23019",674.136790870049,2.481
"23020",714.562735476104,3.722
"23021",719.239271769118,3.35
"23022",722.719020088321,2.913
"23023",726.84740981354,2.481
"23024",726.035938131056,2.481
"23025",723.578140216407,2.393
"23026",727.32479890588,2.577
"23027",733.564754922754,2.792
"23028",739.581856678152,2.68
"23029",751.194327763243,2.481
"23030",754.136952398273,2.577
"23031",763.486444881316,2.481
"23032",767.461024318788,2.481
"23033",758.775151140244,2.393
"23034",755.108138072258,2.393
"23035",735.716237203631,2.393
"23036",732.177131471476,2.31
"23037",736.423039540617,2.31
"23038",721.410007527712,2.31
"23039",711.7520346363,2.577
"23040",706.584976639852,2.577
"23041",700.674307700408,2.792
"23042",703.399683770457,3.19
"23043",698.122352507041,3.526
"23044",699.717317948101,3.35
"23045",702.998518919633,3.722
"23046",706.686663824027,3.526
"23047",712.410648053843,3.526
"23048",711.31594298616,3.526
"23049",703.875191237663,3.35
"23050",701.834079840366,3.526
"23051",709.307664209101,3.941
"23052",705.244046590286,4.786
"23053",702.030947468237,5.154
"23054",699.663456669471,5.583
"23055",700.772880937805,5.583
"23056",695.223759351624,5.583
"23057",693.62585136394,5.154
"23058",697.690372215664,3.941
"23059",694.898712337415,3.941
"23060",690.011334740072,4.188
"23061",689.003282470933,4.467
"23062",689.012149448986,4.786
"23063",686.063388274143,4.467
"23064",682.439754966889,4.467
"23065",676.239487911888,4.467
"23066",667.57628441742,4.467
"23067",662.226260876412,5.154
"23068",661.326958367177,5.154
"23069",658.438135779171,5.583
"23070",656.098256523785,5.583
"23071",649.214721171576,5.583
"23072",643.465168484308,5.583
"23073",648.37555585876,5.583
"23074",648.467808843444,5.583
"23075",645.074966769503,5.583
"23076",639.982724059519,5.583
"23077",639.749216406372,5.583
"23078",635.388607710767,22.333
"23079",635.159024625596,9.571
"23080",638.576964341452,9.571
"23081",634.845937375708,9.571
"23082",636.380227922726,8.375
"23083",642.33480569306,8.375
"23084",647.751738825178,7.444
"23085",648.957748693392,7.444
"23086",638.2062980144,8.375
"23087",633.019960015027,8.375
"23088",627.879019613716,8.375
"23089",624.594615081006,6.091
"23090",624.52534720429,6.7
"23091",626.864100303026,4.467
"23092",629.448308097023,4.786
"23093",626.621144154607,4.786
"23094",624.847663947219,5.154
"23095",627.792372758912,5.154
"23096",628.772561185483,4.467
"23097",626.745450166153,4.467
"23098",628.973712736886,4.467
"23099",633.758710510593,5.154
"23100",635.311216026947,5.154
"23101",634.707440486253,4.467
"23102",638.304720989481,5.583
"23103",649.326498037277,4.467
"23104",690.813438927133,3.19
"23105",711.231775009911,3.19
"23106",701.533171550496,3.045
"23107",690.796805162792,2.481
"23108",713.670080919289,3.722
"23109",718.867284693753,2.913
"23110",721.585806395273,2.393
"23111",722.665566836024,2.577
"23112",724.608171595971,2.577
"23113",729.427941296657,2.577
"23114",735.077223594548,2.792
"23115",739.647711028418,2.68
"23116",748.751714763649,2.913
"23117",756.967859548672,3.35
"23118",754.604643919038,3.35
"23119",748.04780291481,2.577
"23120",744.14313560233,2.393
"23121",739.076769015794,2.393
"23122",732.075367314989,2.31
"23123",724.01876581952,2.31
"23124",721.17639403265,2.393
"23125",714.344256562342,2.31
"23126",707.046109806988,2.481
"23127",708.555696159578,2.68
"23128",706.506084365558,3.35
"23129",703.979815464476,3.526
"23130",699.097849787057,3.526
"23131",698.468121664435,3.35
"23132",696.76010731634,3.526
"23133",704.826603198182,3.526
"23134",708.499958718714,3.722
"23135",714.322607862806,3.722
"23136",704.825095476149,3.526
"23137",698.786818384893,3.526
"23138",706.968382301985,3.941
"23139",702.324612564239,5.154
"23140",706.891562536837,5.154
"23141",705.600917455481,5.583
"23142",701.272219243579,6.091
"23143",697.517355899761,6.091
"23144",693.234914063048,6.091
"23145",699.186631261892,5.583
"23146",697.210935152045,4.467
"23147",690.920069851016,4.786
"23148",687.325310595193,4.188
"23149",685.71239114391,4.188
"23150",683.605605626914,4.786
"23151",685.263148732188,4.786
"23152",681.259206358937,4.786
"23153",677.257677094302,5.154
"23154",671.62886537314,5.154
"23155",667.950772919897,5.154
"23156",665.362925732403,5.583
"23157",663.740486643279,5.583
"23158",658.073383575862,5.583
"23159",653.847741810706,5.583
"23160",654.511572419425,5.583
"23161",649.547568745448,5.583
"23162",648.215153285786,5.583
"23163",647.872975099311,5.583
"23164",642.651056518291,5.583
"23165",637.299794946958,16.75
"23166",633.838906897886,9.571
"23167",631.733845647405,9.571
"23168",628.539338642713,9.571
"23169",631.398584296838,9.571
"23170",634.923660061197,8.375
"23171",641.428146502418,8.375
"23172",644.477536694755,7.444
"23173",635.021777225888,7.444
"23174",630.107955814438,7.444
"23175",629.142147833798,7.444
"23176",628.344252358895,7.444
"23177",626.374729262752,6.091
"23178",623.018509646957,4.786
"23179",623.437398601328,4.786
"23180",621.630891454455,4.786
"23181",619.467881527446,8.375
"23182",620,8.375
"23183",621.833252545121,8.375
"23184",622.191830492196,4.467
"23185",623.341877973751,5.154
"23186",627.891226575551,5.154
"23187",631.47194410921,5.154
"23188",632.20131043226,5.154
"23189",634.563911858474,6.091
"23190",647.159849806551,4.467
"23191",679.43629975226,3.19
"23192",707.985545293304,3.19
"23193",715.220502416573,3.045
"23194",714.648117505396,2.68
"23195",711.280676117658,4.188
"23196",715.443332783906,3.526
"23197",714.843748542298,3.19
"23198",721.411691609975,2.481
"23199",730.319155671813,2.481
"23200",740.44397460807,3.045
"23201",743.975660649387,3.045
"23202",752.156787226154,2.913
"23203",764.471338907992,3.722
"23204",755.312398035047,3.526
"23205",746.744076264688,3.19
"23206",740.141658018323,3.045
"23207",732.886367921475,3.045
"23208",724.470568580296,2.913
"23209",721.03416833327,2.792
"23210",716.421581334975,2.913
"23211",712.176614876129,3.045
"23212",711.798595987136,2.913
"23213",713.261752648468,3.35
"23214",712.624572491486,3.19
"23215",707.23839254683,3.35
"23216",699.90004810793,3.35
"23217",697.630757347062,3.35
"23218",693.444086130217,3.35
"23219",697.624652993181,3.526
"23220",709.454676386705,3.526
"23221",720.204881977819,3.35
"23222",706.287078188714,3.35
"23223",696.23490312214,3.35
"23224",705.05315505039,3.722
"23225",698.307421927957,5.154
"23226",706.62213663286,5.154
"23227",703.438720790822,5.154
"23228",700.940805948365,5.583
"23229",693.904619317508,6.091
"23230",687.791567648046,6.091
"23231",692.701973183716,6.091
"23232",695.980370237423,5.583
"23233",689.571945417817,4.786
"23234",683.062286515369,4.786
"23235",681.914019211068,4.786
"23236",682.554071802506,4.786
"23237",680.82161733611,4.786
"23238",680.783369794102,4.786
"23239",680.716389157791,5.154
"23240",678.139358619234,5.154
"23241",673.547484116102,5.154
"23242",670.919071252022,5.154
"23243",666.75439002453,5.583
"23244",666.297932760198,5.583
"23245",664.343735509103,5.583
"23246",659.654545220653,5.583
"23247",650.398931994548,5.583
"23248",648.568220813223,5.583
"23249",646.989229451998,5.583
"23250",643.473428862734,16.75
"23251",638.770353731406,16.75
"23252",634.065194596376,9.571
"23253",638.31635094181,9.571
"23254",641.419790037653,7.444
"23255",638.688223623878,7.444
"23256",636.371018024939,6.7
"23257",634.245293864633,6.7
"23258",631.927174350789,7.444
"23259",627.323125622175,7.444
"23260",618.844371196441,11.167
"23261",616.899158018032,8.375
"23262",617.988744923831,8.375
"23263",615.503944344974,7.444
"23264",617.976121025857,5.583
"23265",623.515405245446,5.583
"23266",628.825842656976,5.583
"23267",628.702248104601,5.583
"23268",631.195711720214,6.091
"23269",656.574946842559,3.526
"23270",678.421795452693,3.19
"23271",704.338987344547,3.35
"23272",717.549525412047,3.045
"23273",720.626660293112,2.913
"23274",711.450539640875,4.467
"23275",716.545773052079,3.941
"23276",720.797756933553,3.722
"23277",727.749929463836,2.913
"23278",735.471526622988,2.792
"23279",735.137747142161,2.792
"23280",733.928666246894,3.045
"23281",737.297587177406,3.045
"23282",745.890359532179,3.045
"23283",757.967449335011,3.722
"23284",765.674383776138,3.35
"23285",763.450125210433,3.19
"23286",747.526927998937,3.045
"23287",734.954768691331,3.045
"23288",727.341603468603,3.045
"23289",723.688208901985,2.913
"23290",719.65960471598,2.913
"23291",717.916641507269,2.792
"23292",717.547069036333,2.577
"23293",714.169094774262,3.35
"23294",711.816857504645,3.35
"23295",708.160266788205,3.526
"23296",702.906693820644,3.526
"23297",697.172481091164,3.35
"23298",693.875827836246,3.526
"23299",696.364489038872,3.35
"23300",702.699565936077,3.526
"23301",711.788024168031,3.35
"23302",706.056749748982,3.35
"23303",693.913249556474,3.35
"23304",700.361696855811,3.35
"23305",693.534020986981,5.154
"23306",698.283668397949,5.154
"23307",700.048299887723,5.154
"23308",693.847868142514,5.154
"23309",693.925149382636,5.583
"23310",686.036798131155,6.091
"23311",688.132124828059,6.091
"23312",693.711472776798,4.786
"23313",688.475159586199,4.786
"23314",686.112595973627,4.786
"23315",683.71045892955,5.154
"23316",681.20379377927,4.786
"23317",677.61709094744,4.786
"23318",678.211988348708,5.154
"23319",676.111203008028,5.154
"23320",678.5923679478,5.154
"23321",673.621647497213,5.583
"23322",670.018894956328,5.583
"23323",671.005342948421,5.583
"23324",671.041828583329,5.583
"23325",668.327608826506,5.583
"23326",659.139121419864,5.154
"23327",655.379794904875,5.154
"23328",650.494649312467,5.583
"23329",652.287552299257,13.4
"23330",649.321708513983,16.75
"23331",645.094992185272,16.75
"23332",629.689000411552,9.571
"23333",638.048244183756,9.571
"23334",639.043698754085,9.571
"23335",638.145943870787,9.571
"23336",638.774512131278,9.571
"23337",636.164340706997,9.571
"23338",632.960947034586,8.375
"23339",629.558212183302,7.444
"23340",625.983701696209,8.375
"23341",619.386409312787,11.167
"23342",616.459663365295,9.571
"23343",615.639572554007,9.571
"23344",619.814981314011,6.091
"23345",624.859106370381,5.583
"23346",625.719012131357,6.091
"23347",629.406712921,6.091
"23348",648.117442958561,3.35
"23349",665.796882519466,3.19
"23350",690.008874753954,3.19
"23351",720.623979531361,2.792
"23352",729.197736597085,2.913
"23353",717.639739593698,3.941
"23354",723.399589424759,3.941
"23355",728.885878891631,2.913
"23356",732.900057343713,2.792
"23357",729.721089599825,2.792
"23358",730.567298917542,3.045
"23359",737.266419764299,3.19
"23360",745.581461231681,3.045
"23361",755.296465101578,3.526
"23362",761.540816717016,3.35
"23363",757.271779021508,3.19
"23364",745.287773722358,3.045
"23365",739.61603340854,2.913
"23366",737.716191792226,2.913
"23367",729.051720506141,2.913
"23368",723.709584523845,2.792
"23369",725.305031911612,2.481
"23370",722.659011580541,3.045
"23371",717.463335922294,3.35
"23372",716.985134651654,3.35
"23373",714.186994937187,3.35
"23374",710.337094595393,3.526
"23375",703.474558492473,3.526
"23376",698.44208884411,3.526
"23377",694.019798190459,3.526
"23378",692.152323661561,3.35
"23379",697.465954149601,3.35
"23380",699.365793698595,3.35
"23381",689.161257579644,3.526
"23382",689.94485643931,3.941
"23383",689.763760298575,4.786
"23384",692.015870636517,5.154
"23385",690.690824229009,5.154
"23386",693.860392528092,5.583
"23387",689.722870825489,5.583
"23388",682.675504091257,5.583
"23389",687.715525155925,6.091
"23390",689.499316598646,4.467
"23391",687.860423581971,4.786
"23392",684.439366480855,5.154
"23393",684.255199555886,5.154
"23394",683.786226685969,5.154
"23395",682.070891707255,5.154
"23396",680.400407329398,5.154
"23397",674.404161095479,5.154
"23398",670.834745649858,5.154
"23399",666.871023960784,5.583
"23400",665.620442330342,5.583
"23401",664.652553572153,5.583
"23402",668.21023033995,5.583
"23403",669.127216266076,5.583
"23404",667.851324430428,5.154
"23405",665.899123962355,5.154
"23406",660.694448356361,5.154
"23407",657.998472252535,16.75
"23408",649.731575092924,16.75
"23409",644.113913476731,16.75
"23410",631.742727227304,9.571
"23411",640.774795677848,9.571
"23412",634.541153496653,9.571
"23413",633.222907495292,9.571
"23414",632.134742864618,9.571
"23415",629.802173909871,9.571
"23416",632.560210417068,8.375
"23417",634.69046119387,9.571
"23418",628.32207724968,8.375
"23419",622.578006995967,9.571
"23420",614.898095955366,8.375
"23421",620.697840927959,6.7
"23422",622.864990883057,6.7
"23423",629.566229170688,6.091
"23424",642.551330788868,3.526
"23425",662.879722649139,3.19
"23426",703.842860691736,3.19
"23427",723.044103325609,3.045
"23428",718.574513879195,4.467
"23429",716.253089251115,3.941
"23430",718.551417859914,3.941
"23431",722.714708372296,2.913
"23432",724.803092024705,2.792
"23433",725.005028567927,2.792
"23434",731.557595671698,3.045
"23435",739.141725479812,3.19
"23436",746.135973611327,3.045
"23437",754.421258218352,3.35
"23438",757.146164622588,3.35
"23439",757.198332216759,3.19
"23440",749.802046284133,2.913
"23441",750.981052874612,2.913
"23442",745.086134574129,2.792
"23443",731.938120293299,2.913
"23444",729.013011920839,2.68
"23445",732.363372732962,2.393
"23446",731.361833956053,2.68
"23447",727.322049733513,3.19
"23448",726.984935851677,3.35
"23449",721.313662939542,3.526
"23450",720.759473906454,3.35
"23451",730.589923832247,3.526
"23452",710.105890734428,3.526
"23453",698.46131212709,3.526
"23454",701.075448913961,3.722
"23455",701.201091830695,3.941
"23456",700.410758121805,3.526
"23457",694.362972658786,3.722
"23458",689.047072019422,4.188
"23459",687.230716473825,4.786
"23460",687.203327923938,5.583
"23461",684.191521003128,5.583
"23462",691.870505428412,5.583
"23463",687.731860724178,5.583
"23464",679.696505293703,5.583
"23465",686.612135137277,5.154
"23466",682.423096825289,4.786
"23467",679.587211486172,4.786
"23468",679.431137091732,5.154
"23469",679.26469488304,5.154
"23470",684.803707986486,4.467
"23471",681.745197960909,4.786
"23472",680.79063597289,4.786
"23473",675.116469648083,5.154
"23474",669.307650934688,5.154
"23475",671.621656711455,5.583
"23476",668.44101986595,5.583
"23477",664.545822331049,5.154
"23478",660.148123405476,5.154
"23479",658.313305370133,5.583
"23480",661.47210644769,5.154
"23481",660.596733595443,5.154
"23482",663.285177448255,16.75
"23483",659.986692735434,16.75
"23484",654.275740667093,16.75
"23485",646.254756013399,16.75
"23486",641.568134573928,16.75
"23487",628.759809927784,9.571
"23488",634.421334586891,8.375
"23489",633.693831312442,9.571
"23490",631.655420565366,9.571
"23491",627.355798709346,9.571
"23492",623.7940710631,9.571
"23493",625.078079663222,8.375
"23494",628.867756214149,8.375
"23495",628.775251926014,8.375
"23496",626.366642658347,9.571
"23497",614.399962435354,6.7
"23498",621.479122376075,6.091
"23499",629.508491068901,6.091
"23500",647.107230932063,3.19
"23501",668.288099091579,3.19
"23502",711.649158059544,3.19
